ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   COORD-COOR1,   COORD-COOR2,   COORD-COOR3,       S-Mises
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2414,  -20.0000E-03,  -450.000E-03,   350.000E-03,NA,NA,"",  -20.0000E-03,  -450.000E-03,   350.000E-03,   667.633E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2415,  -20.0000E-03,     -500.E-03,   350.000E-03,NA,NA,"",  -20.0000E-03,     -500.E-03,   350.000E-03,   734.698E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2395,  -20.0000E-03,      500.E-03,   350.000E-03,NA,NA,"",  -20.0000E-03,      500.E-03,   350.000E-03,   734.698E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2393,  -20.0000E-03,  -450.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,  -450.000E-03,   400.000E-03,   649.080E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2392,  -20.0000E-03,  -400.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,  -400.000E-03,   400.000E-03,   507.263E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2391,  -20.0000E-03,  -350.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,  -350.000E-03,   400.000E-03,   348.342E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2390,  -20.0000E-03,  -300.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,  -300.000E-03,   400.000E-03,   196.548E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2389,  -20.0000E-03,     -250.E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,     -250.E-03,   400.000E-03,   126.409E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2388,  -20.0000E-03,  -200.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,  -200.000E-03,   400.000E-03,   201.546E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2387,  -20.0000E-03,  -150.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,  -150.000E-03,   400.000E-03,   354.628E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2386,  -20.0000E-03,  -100.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,  -100.000E-03,   400.000E-03,   513.489E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2385,  -20.0000E-03,  -50.0000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,  -50.0000E-03,   400.000E-03,   648.457E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2384,  -20.0000E-03,            0.,   400.000E-03,NA,NA,"",  -20.0000E-03,            0.,   400.000E-03,   704.726E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2382,  -20.0000E-03,   100.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,   100.000E-03,   400.000E-03,   513.489E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2381,  -20.0000E-03,   150.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,   150.000E-03,   400.000E-03,   354.628E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2380,  -20.0000E-03,   200.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,   200.000E-03,   400.000E-03,   201.546E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2379,  -20.0000E-03,      250.E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,      250.E-03,   400.000E-03,   126.409E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2378,  -20.0000E-03,   300.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,   300.000E-03,   400.000E-03,   196.548E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2377,  -20.0000E-03,   350.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,   350.000E-03,   400.000E-03,   348.342E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2376,  -20.0000E-03,   400.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,   400.000E-03,   400.000E-03,   507.263E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2375,  -20.0000E-03,   450.000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,   450.000E-03,   400.000E-03,   649.080E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2374,  -20.0000E-03,      500.E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,      500.E-03,   400.000E-03,   711.411E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2394,  -20.0000E-03,     -500.E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,     -500.E-03,   400.000E-03,   711.411E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2383,  -20.0000E-03,   50.0000E-03,   400.000E-03,NA,NA,"",  -20.0000E-03,   50.0000E-03,   400.000E-03,   648.457E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1113,   20.0000E-03,     -500.E-03,   400.000E-03,NA,NA,"",   20.0000E-03,     -500.E-03,   400.000E-03,   711.411E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1112,   20.0000E-03,  -450.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,  -450.000E-03,   400.000E-03,   649.080E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1111,   20.0000E-03,  -400.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,  -400.000E-03,   400.000E-03,   507.263E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1110,   20.0000E-03,  -350.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,  -350.000E-03,   400.000E-03,   348.342E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1109,   20.0000E-03,  -300.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,  -300.000E-03,   400.000E-03,   196.548E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1108,   20.0000E-03,     -250.E-03,   400.000E-03,NA,NA,"",   20.0000E-03,     -250.E-03,   400.000E-03,   126.409E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1107,   20.0000E-03,  -200.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,  -200.000E-03,   400.000E-03,   201.546E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1106,   20.0000E-03,  -150.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,  -150.000E-03,   400.000E-03,   354.628E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1105,   20.0000E-03,  -100.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,  -100.000E-03,   400.000E-03,   513.489E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1104,   20.0000E-03,  -50.0000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,  -50.0000E-03,   400.000E-03,   648.457E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1103,   20.0000E-03,            0.,   400.000E-03,NA,NA,"",   20.0000E-03,            0.,   400.000E-03,   704.726E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1102,   20.0000E-03,   50.0000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,   50.0000E-03,   400.000E-03,   648.457E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1101,   20.0000E-03,   100.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,   100.000E-03,   400.000E-03,   513.489E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1100,   20.0000E-03,   150.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,   150.000E-03,   400.000E-03,   354.628E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1099,   20.0000E-03,   200.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,   200.000E-03,   400.000E-03,   201.546E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1098,   20.0000E-03,      250.E-03,   400.000E-03,NA,NA,"",   20.0000E-03,      250.E-03,   400.000E-03,   126.409E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1097,   20.0000E-03,   300.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,   300.000E-03,   400.000E-03,   196.548E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1096,   20.0000E-03,   350.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,   350.000E-03,   400.000E-03,   348.342E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1095,   20.0000E-03,   400.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,   400.000E-03,   400.000E-03,   507.263E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1094,   20.0000E-03,   450.000E-03,   400.000E-03,NA,NA,"",   20.0000E-03,   450.000E-03,   400.000E-03,   649.080E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1093,   20.0000E-03,      500.E-03,   400.000E-03,NA,NA,"",   20.0000E-03,      500.E-03,   400.000E-03,   711.411E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2373,  -20.0000E-03,     -500.E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,     -500.E-03,   450.000E-03,   688.601E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1091,   20.0000E-03,  -450.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,  -450.000E-03,   450.000E-03,   630.192E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1090,   20.0000E-03,  -400.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,  -400.000E-03,   450.000E-03,   494.910E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1089,   20.0000E-03,  -350.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,  -350.000E-03,   450.000E-03,   340.497E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1088,   20.0000E-03,  -300.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,  -300.000E-03,   450.000E-03,   192.458E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1087,   20.0000E-03,     -250.E-03,   450.000E-03,NA,NA,"",   20.0000E-03,     -250.E-03,   450.000E-03,   124.128E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1086,   20.0000E-03,  -200.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,  -200.000E-03,   450.000E-03,   197.421E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1085,   20.0000E-03,  -150.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,  -150.000E-03,   450.000E-03,   346.805E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1084,   20.0000E-03,  -100.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,  -100.000E-03,   450.000E-03,   500.835E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1083,   20.0000E-03,  -50.0000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,  -50.0000E-03,   450.000E-03,   629.617E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1082,   20.0000E-03,            0.,   450.000E-03,NA,NA,"",   20.0000E-03,            0.,   450.000E-03,   682.626E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1081,   20.0000E-03,   50.0000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,   50.0000E-03,   450.000E-03,   629.617E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1080,   20.0000E-03,   100.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,   100.000E-03,   450.000E-03,   500.835E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1079,   20.0000E-03,   150.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,   150.000E-03,   450.000E-03,   346.805E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1078,   20.0000E-03,   200.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,   200.000E-03,   450.000E-03,   197.421E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1077,   20.0000E-03,      250.E-03,   450.000E-03,NA,NA,"",   20.0000E-03,      250.E-03,   450.000E-03,   124.128E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1076,   20.0000E-03,   300.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,   300.000E-03,   450.000E-03,   192.458E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1075,   20.0000E-03,   350.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,   350.000E-03,   450.000E-03,   340.497E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1074,   20.0000E-03,   400.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,   400.000E-03,   450.000E-03,   494.910E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1073,   20.0000E-03,   450.000E-03,   450.000E-03,NA,NA,"",   20.0000E-03,   450.000E-03,   450.000E-03,   630.192E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2372,  -20.0000E-03,  -450.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,  -450.000E-03,   450.000E-03,   630.192E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1072,   20.0000E-03,      500.E-03,   450.000E-03,NA,NA,"",   20.0000E-03,      500.E-03,   450.000E-03,   688.601E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2371,  -20.0000E-03,  -400.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,  -400.000E-03,   450.000E-03,   494.910E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2370,  -20.0000E-03,  -350.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,  -350.000E-03,   450.000E-03,   340.497E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2369,  -20.0000E-03,  -300.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,  -300.000E-03,   450.000E-03,   192.458E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2368,  -20.0000E-03,     -250.E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,     -250.E-03,   450.000E-03,   124.128E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2367,  -20.0000E-03,  -200.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,  -200.000E-03,   450.000E-03,   197.421E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2366,  -20.0000E-03,  -150.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,  -150.000E-03,   450.000E-03,   346.805E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2365,  -20.0000E-03,  -100.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,  -100.000E-03,   450.000E-03,   500.835E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2364,  -20.0000E-03,  -50.0000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,  -50.0000E-03,   450.000E-03,   629.617E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2363,  -20.0000E-03,            0.,   450.000E-03,NA,NA,"",  -20.0000E-03,            0.,   450.000E-03,   682.626E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2362,  -20.0000E-03,   50.0000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,   50.0000E-03,   450.000E-03,   629.617E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2361,  -20.0000E-03,   100.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,   100.000E-03,   450.000E-03,   500.835E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2360,  -20.0000E-03,   150.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,   150.000E-03,   450.000E-03,   346.805E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2359,  -20.0000E-03,   200.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,   200.000E-03,   450.000E-03,   197.421E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2358,  -20.0000E-03,      250.E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,      250.E-03,   450.000E-03,   124.128E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2357,  -20.0000E-03,   300.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,   300.000E-03,   450.000E-03,   192.458E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2356,  -20.0000E-03,   350.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,   350.000E-03,   450.000E-03,   340.497E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2355,  -20.0000E-03,   400.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,   400.000E-03,   450.000E-03,   494.910E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2354,  -20.0000E-03,   450.000E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,   450.000E-03,   450.000E-03,   630.192E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2353,  -20.0000E-03,      500.E-03,   450.000E-03,NA,NA,"",  -20.0000E-03,      500.E-03,   450.000E-03,   688.601E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1092,   20.0000E-03,     -500.E-03,   450.000E-03,NA,NA,"",   20.0000E-03,     -500.E-03,   450.000E-03,   688.601E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2351,  -20.0000E-03,  -450.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,  -450.000E-03,      500.E-03,   612.183E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2350,  -20.0000E-03,  -400.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,  -400.000E-03,      500.E-03,   483.128E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2349,  -20.0000E-03,  -350.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,  -350.000E-03,      500.E-03,   333.036E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2348,  -20.0000E-03,  -300.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,  -300.000E-03,      500.E-03,   188.548E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2347,  -20.0000E-03,     -250.E-03,      500.E-03,NA,NA,"",  -20.0000E-03,     -250.E-03,      500.E-03,   121.871E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2346,  -20.0000E-03,  -200.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,  -200.000E-03,      500.E-03,   193.288E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2345,  -20.0000E-03,  -150.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,  -150.000E-03,      500.E-03,   338.975E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2344,  -20.0000E-03,  -100.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,  -100.000E-03,      500.E-03,   488.362E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2343,  -20.0000E-03,  -50.0000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,  -50.0000E-03,      500.E-03,   611.604E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2342,  -20.0000E-03,            0.,      500.E-03,NA,NA,"",  -20.0000E-03,            0.,      500.E-03,   661.792E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2341,  -20.0000E-03,   50.0000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,   50.0000E-03,      500.E-03,   611.604E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2340,  -20.0000E-03,   100.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,   100.000E-03,      500.E-03,   488.362E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2339,  -20.0000E-03,   150.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,   150.000E-03,      500.E-03,   338.975E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2338,  -20.0000E-03,   200.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,   200.000E-03,      500.E-03,   193.288E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2337,  -20.0000E-03,      250.E-03,      500.E-03,NA,NA,"",  -20.0000E-03,      250.E-03,      500.E-03,   121.871E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2336,  -20.0000E-03,   300.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,   300.000E-03,      500.E-03,   188.548E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2335,  -20.0000E-03,   350.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,   350.000E-03,      500.E-03,   333.036E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2334,  -20.0000E-03,   400.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,   400.000E-03,      500.E-03,   483.128E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2333,  -20.0000E-03,   450.000E-03,      500.E-03,NA,NA,"",  -20.0000E-03,   450.000E-03,      500.E-03,   612.183E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2332,  -20.0000E-03,      500.E-03,      500.E-03,NA,NA,"",  -20.0000E-03,      500.E-03,      500.E-03,   666.896E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1071,   20.0000E-03,     -500.E-03,      500.E-03,NA,NA,"",   20.0000E-03,     -500.E-03,      500.E-03,   666.896E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1051,   20.0000E-03,      500.E-03,      500.E-03,NA,NA,"",   20.0000E-03,      500.E-03,      500.E-03,   666.896E-03
